Key,Participant_ID,Start_ms,End_ms,ivt_mean_fix_dur,ivt_mean_sac_amp,ivt_fixation_count,ivt_saccade_count
2Item8,1,1680003582000.0,1680003590000.0,378.0379658176986,6.647651031943061,746.0,121.0
2Item9,1,1680003591000.0,1680003610000.0,345.5838887409848,6.851071258769009,1803.0,292.0
2Item10,1,1680003611000.0,1680003626000.0,429.9934507018768,7.463119675202078,1496.0,220.0
3spl1,1,1680003673000.0,1680003677000.0,400.5922159226272,10.235292242625802,336.0,66.0
3spl2,1,1680003677000.0,1680003680000.0,361.4142727118224,8.960916247916563,295.0,49.0
3Item15,1,1680003680000.0,1680003688000.0,316.86119567818264,8.177555006407179,752.0,140.0
3Item2,1,1680003688000.0,1680003691000.0,290.3541579422402,7.57416052216975,277.0,52.0
3Item5,1,1680003691000.0,1680003694000.0,292.8624866170716,8.099549253507753,269.0,57.0
3Item12,1,1680003694000.0,1680003702000.0,322.68486978371186,9.06180402169711,786.0,143.0
3Item6,1,1680003702000.0,1680003706000.0,231.48846890714822,6.694641130757141,370.0,76.0
3Item8,1,1680003706000.0,1680003718000.0,365.69365521627367,6.624648551067568,1179.0,194.0
3Item7,1,1680003718000.0,1680003724000.0,293.0052792321083,9.069122872722556,573.0,104.0
3Item9,1,1680003724000.0,1680003746000.0,335.302226878612,8.84191348429325,2076.0,368.0
3Item17,1,1680003746000.0,1680003757000.0,310.3207690405681,8.003614506755262,1011.0,182.0
3Item19,1,1680003757000.0,1680003770000.0,406.5861267406215,8.647042337262555,1307.0,201.0
3Item11,1,1680003770000.0,1680003781000.0,353.67515271137927,6.022093801158554,1088.0,161.0
3Item4,1,1680003781000.0,1680003791000.0,580.9977619168301,7.907644035293504,986.0,126.0
3Item13,1,1680003791000.0,1680003799000.0,516.4396355194647,7.868416911110373,770.0,144.0
3Item10,1,1680003799000.0,1680003800000.0,772.3679691176673,7.577119811858891,102.0,0.0
1spl1,2,1676984654007.919,1676984664808.1855,260.3574545361876,5.730186968321747,981.0,184.0
1spl2,2,1676984664889.7507,1676984669443.6345,231.9621547018373,6.673011802555826,436.0,75.0
1Item1,2,1676984669462.2722,1676984676481.2295,230.02934925458837,8.14958521452332,664.0,157.0
1Item2,2,1676984676498.954,1676984689318.5645,312.5055627091671,6.352444600841854,1255.0,191.0
1Item3,2,1676984689336.1667,1676984707070.324,324.5610284008874,4.13617799321199,1801.0,226.0
1Item4,2,1676984707087.0603,1676984735440.7927,478.1833502855095,4.514015556448059,2802.0,383.0
1Item5,2,1676984735457.4868,1676984771942.877,493.1545072072105,5.226863328365908,3663.0,419.0
1Item6,2,1676984771959.428,1676984799482.4983,333.499338681027,5.008522224370102,2646.0,373.0
1Item7,2,1676984799499.7764,1676984812163.1746,358.8903414473692,5.879801494749141,1216.0,180.0
1Item8,2,1676984812184.3894,1676984838890.6438,608.5526506083662,5.357846137356662,2630.0,302.0
1Item9,2,1676984838906.125,1676984871741.6304,389.0519181707319,5.447640182164816,3280.0,388.0
1Item10,2,1676984871757.6467,1676984878233.8572,312.4071562500059,3.4831320620748136,608.0,91.0
2spl1,2,1676984952067.1477,1676984968173.035,271.63406192384474,7.53623190377778,1497.0,254.0
2spl2,2,1676984969997.7676,1676984984446.8074,386.25991311828267,6.963355838366256,1395.0,191.0
2Item1,2,1676984986521.046,1676985004144.1555,322.4532544819563,6.673935139719252,1718.0,251.0
2Item2,2,1676985006088.2969,1676985020712.943,343.36877207207425,6.886861425392389,1443.0,206.0
2Item3,2,1676985022225.292,1676985047466.8586,341.2747739199963,5.813701329640342,2500.0,337.0
2Item4,2,1676985048767.8345,1676985058980.2744,335.0136282714763,4.914219998099801,1024.0,146.0
2Item5,2,1676985060113.615,1676985075990.9988,395.41816068296527,5.049692253577067,1596.0,178.0
2Item6,2,1676985077349.2104,1676985093609.5308,522.4633442510998,5.249756785295574,1609.0,192.0
2Item7,2,1676985094789.7078,1676985115649.2046,340.5508188097573,5.753375681433576,2092.0,273.0
2Item8,2,1676985117004.6912,1676985130546.154,293.12359752065817,6.254627556478398,1331.0,199.0
2Item9,2,1676985131816.083,1676985161356.12,609.397455745074,8.612507146448317,2927.0,298.0
2Item10,2,1676985163532.0771,1676985183671.1926,324.21286234440265,5.989565179117313,1928.0,248.0
3spl1,2,1676985258687.4705,1676985269550.72,262.2074608231469,6.946470465145128,984.0,166.0
3Item15,2,1676985270758.0256,1676985280945.8606,301.4734932079527,8.775344697983979,957.0,183.0
3Item2,2,1676985280963.716,1676985299755.5442,275.60653656103267,7.912004339148301,1704.0,336.0
3Item5,2,1676985299771.339,1676985314289.708,294.6931792914401,7.146654080321626,1369.0,208.0
3Item12,2,1676985314306.563,1676985329734.2627,297.74754597700326,5.141064118308175,1479.0,216.0
3Item6,2,1676985329750.6646,1676985345818.1416,310.6238654360253,4.537301200737299,1571.0,192.0
3Item8,2,1676985345834.3918,1676985363885.952,429.057775832345,4.487866181571516,1682.0,197.0
3Item7,2,1676985363902.442,1676985378640.0825,307.0666757446823,8.17396138590264,1410.0,237.0
3Item9,2,1676985378640.0825,1676985390640.0825,285.4585806266419,4.820275186534,1133.0,160.0
1spl1,3,1678717040109.505,1678717059255.1982,393.9014309404701,7.698924041493254,1999.0,283.0
1spl2,3,1678717059322.1975,1678717080050.8994,366.6931094069087,8.605689669480295,2057.0,362.0
1Item1,3,1678717080080.3274,1678717105285.4023,352.11142140586696,8.386522239367618,2518.0,401.0
1Item2,3,1678717105304.0933,1678717131907.455,403.2206962343859,7.147761755405276,2722.0,399.0
1Item3,3,1678717131924.991,1678717148665.1145,379.8401544821318,6.450134031419031,1651.0,263.0
1Item4,3,1678717148681.053,1678717172746.0425,355.4269030599486,5.935016027424345,2402.0,360.0
1Item5,3,1678717172764.2537,1678717256146.4077,481.22745751946974,8.532902502652245,8412.0,1129.0
1Item6,3,1678717256164.0188,1678717276395.453,363.3259896526223,7.413997948787148,2044.0,314.0
1Item7,3,1678717276414.2231,1678717295979.1882,338.8509199117208,9.145409781994928,1926.0,311.0
1Item8,3,1678717295996.0125,1678717325857.9006,428.5187804959825,9.006116822999463,2984.0,448.0
1Item9,3,1678717325873.7417,1678717356919.4666,351.49333834277303,5.97816309765049,3174.0,430.0
1Item10,3,1678717356940.653,1678717377312.2246,350.17003940594327,7.832778799116355,2020.0,331.0
2spl1,3,1678717516402.6316,1678717523632.6775,343.8083253751579,10.190830394907143,733.0,119.0
2spl2,3,1678717526929.775,1678717537511.622,313.029542618385,9.20657700351762,1077.0,175.0
2Item1,3,1678717543034.7712,1678717553013.045,269.93444079753385,7.108836948262807,978.0,184.0
2Item2,3,1678717554733.8616,1678717564556.3132,391.633123550743,7.089715496207322,966.0,166.0
2Item3,3,1678717565861.0198,1678717587048.2786,321.828019631765,8.195708793169018,2091.0,350.0
2Item4,3,1678717588209.6057,1678717608165.0989,420.6680927052472,6.918084276007483,2022.0,274.0
2Item5,3,1678717609368.8577,1678717632538.9836,409.3247788411383,7.683892520232487,2304.0,343.0
2Item6,3,1678717633683.6997,1678717651670.452,383.6954939211544,9.46101311785231,1826.0,291.0
2Item7,3,1678717652903.26,1678717703749.6997,454.940508128806,7.349034281470995,5093.0,711.0
2Item8,3,1678717704985.536,1678717744974.749,475.4949180389195,8.206056716097807,4008.0,614.0
2Item9,3,1678717746062.9016,1678717773628.5957,353.7896674667679,7.270542586408737,2708.0,420.0
2Item10,3,1678717774657.3933,1678717825192.363,348.57600867027514,7.68263102313271,4971.0,839.0
3spl1,3,1678717905911.3303,1678717912371.3765,257.2811213037331,8.37748933213038,629.0,123.0
3Item15,3,1678717917980.6953,1678717928463.349,291.1873519436289,6.216603170565625,1029.0,161.0
3Item2,3,1678717928477.217,1678717937409.5437,388.8900648044871,8.626747837522654,895.0,160.0
3Item5,3,1678717937428.01,1678717943175.6748,288.9028522562798,8.786387729403502,554.0,118.0
3Item12,3,1678717943192.0105,1678717957185.1646,406.90363601643446,8.792401770691555,1466.0,201.0
3Item6,3,1678717957202.0566,1678717964282.714,289.7273796218515,6.713707424146471,714.0,119.0
3Item8,3,1678717964296.3308,1678717973878.6863,283.2433311457162,8.691267272051736,899.0,190.0
3Item7,3,1678717973895.0745,1678717987184.6775,356.9504867624712,8.164841626300916,1322.0,207.0
3Item9,3,1678717987205.2473,1678717993354.4136,288.7214073232451,10.294762150752293,594.0,127.0
3Item17,3,1678717993371.2314,1678718004040.1296,334.6435063739453,10.151706831456206,1059.0,203.0
3Item19,3,1678718004060.5747,1678718007189.7993,281.438390166689,8.921192100661013,300.0,60.0
3Item11,3,1678718007205.9607,1678718011073.1687,270.49253496831625,8.705920183451205,316.0,97.0
3Item4,3,1678718011089.482,1678718018524.4106,272.8194179219344,7.674980516974961,717.0,152.0
3Item13,3,1678718018541.2102,1678718025074.343,257.7462550820004,9.30011369060255,610.0,151.0
3Item10,3,1678718025088.9902,1678718029305.1409,334.0805682253877,7.756648277169424,417.0,77.0
3Item14,3,1678718029317.037,1678718033537.3608,273.31938000007347,9.098908424861936,410.0,93.0
3Item3,3,1678718033554.555,1678718036846.9478,357.57626344939064,10.280231660068106,316.0,58.0
3Item20,3,1678718036846.9478,1678718038846.9478,234.40402301594642,5.749546944582634,167.0,44.0
1spl1,4,1676378840625.968,1676378849897.068,221.33566335490798,4.084168466117045,0.0,0.0
1spl2,4,1676378849971.1802,1676378860469.97,184.21412339688183,3.265551313091944,577.0,251.0
1Item1,4,1676378860496.1316,1676378876453.0088,150.66227607783026,3.5567884905324134,591.0,477.0
1Item2,4,1676378876470.489,1676378900702.9014,195.8232483193288,3.408047222584416,1547.0,641.0
1Item3,4,1676378900722.838,1676378931124.9211,243.2928693010068,3.379454862620073,1588.0,753.0
1Item4,4,1676378931148.0027,1676378958266.3494,232.36486684475707,3.131049222420865,1591.0,663.0
1Item5,4,1676378958284.7925,1676378973420.655,205.27171997971257,2.225074673717778,493.0,431.0
1Item6,4,1676378973438.369,1676378990943.214,292.93780301556234,3.6413316118120056,1028.0,363.0
1Item7,4,1676378990967.1323,1676379024772.657,176.0660800431372,2.3395476323071858,927.0,1104.0
1Item8,4,1676379024788.124,1676379049624.357,278.001985327725,4.387432624239229,1663.0,647.0
1Item9,4,1676379049638.8137,1676379074502.14,185.8805252546624,3.250633543589198,1178.0,797.0
1Item10,4,1676379074518.5422,1676379093655.85,276.3578911377125,3.9609483539174217,835.0,556.0
2spl1,4,1676379182745.7285,1676379191509.4224,156.24509583334617,2.0791572282997306,252.0,262.0
2spl2,4,1676379194956.142,1676379203370.017,230.42406935481773,4.780045172430477,248.0,258.0
2Item1,4,1676379205388.752,1676379218009.6123,155.61122671370578,2.9506290861813707,496.0,412.0
2Item2,4,1676379222326.2937,1676379237047.559,183.2888997013225,4.429505215391864,837.0,376.0
2Item3,4,1676379240036.2625,1676379256150.009,189.32763424146424,3.625183865361781,936.0,449.0
2Item4,4,1676379258039.4895,1676379289691.0515,381.7720565351757,3.5190178619339085,2364.0,721.0
2Item5,4,1676379291322.2927,1676379311397.386,254.551147745178,3.9415050937057705,1397.0,480.0
2Item6,4,1676379312716.8037,1676379331843.255,247.264921565615,4.153518864068859,1303.0,539.0
2Item7,4,1676379333250.373,1676379352962.4238,328.3747464256865,4.5922684552072015,1245.0,504.0
2Item8,4,1676379354186.6963,1676379365177.9507,248.32655869140515,4.118221388522137,512.0,321.0
2Item9,4,1676379368822.6006,1676379383148.7466,192.9403853999981,4.9010434016704885,750.0,470.0
2Item10,4,1676379384713.6494,1676379407653.8442,213.3771005281671,4.699783292996206,1420.0,673.0
3spl1,4,1676379473761.823,1676379481730.1624,200.91005926965724,3.3559641888396525,356.0,188.0
3Item15,4,1676379485830.525,1676379494231.7942,176.5896209956752,2.7644382065304405,462.0,224.0
3Item2,4,1676379494251.655,1676379497177.545,161.49377400001362,6.604290904861359,225.0,99.0
3Item5,4,1676379497196.2732,1676379503083.0972,221.6930924418306,4.078935540083752,430.0,156.0
3Item12,4,1676379503101.7166,1676379513804.43,299.7587247652511,4.720014485555427,852.0,235.0
3Item6,4,1676379513824.4392,1676379518331.1511,234.9397588888599,4.8755827101945055,315.0,113.0
3Item8,4,1676379518351.152,1676379530502.5874,277.7696637404532,4.116501555590657,786.0,351.0
3Item7,4,1676379530522.452,1676379537066.668,231.23494177377896,4.92565246266424,389.0,201.0
3Item9,4,1676379537086.692,1676379546819.9883,235.25566239669425,3.692131636099813,726.0,239.0
3Item17,4,1676379546838.7446,1676379551698.2256,177.39073104268846,4.034794572627438,211.0,168.0
3Item19,4,1676379551717.1072,1676379563557.2324,227.77525443988296,4.593549734547666,732.0,359.0
3Item11,4,1676379563574.181,1676379573187.1604,222.90919978401791,4.2988495899852674,463.0,254.0
3Item4,4,1676379573207.4785,1676379577619.8325,196.99116139599937,5.0313484073481005,351.0,106.0
3Item13,4,1676379577639.9463,1676379581509.55,202.6260256410052,5.745520945182308,234.0,120.0
3Item10,4,1676379581532.455,1676379587822.196,204.01075850694733,3.243132278131842,288.0,235.0
3Item14,4,1676379587845.99,1676379600760.562,207.4362955241481,4.682386911005809,849.0,395.0
3Item3,4,1676379600787.9011,1676379604741.4043,180.71891462959957,7.261754634108412,270.0,124.0
3Item20,4,1676379604741.4043,1676379606741.4043,179.21382283953736,4.7348385549586895,162.0,50.0
1spl1,5,1676462372257.4875,1676462404778.2974,423.9749973142365,5.035076012706023,3351.0,400.0
1spl2,5,1676462404897.2996,1676462430814.627,480.3061928417216,4.5183609026737726,2780.0,202.0
1Item1,5,1676462430834.6497,1676462455095.214,383.73764234775547,4.942273021610835,2496.0,292.0
1Item2,5,1676462455120.078,1676462492530.5708,364.62465919107706,4.699147646101433,3721.0,383.0
1Item3,5,1676462492555.6526,1676462514341.0996,362.9212024619406,4.669666262982061,2234.0,273.0
1Item4,5,1676462514368.7188,1676462545291.655,353.9072572064936,4.495063367148973,3143.0,391.0
1Item5,5,1676462545318.994,1676462605316.384,467.3710654191364,3.4370978942058446,5905.0,543.0
1Item6,5,1676462605346.2808,1676462650911.693,358.1779249878249,4.738123325599974,4106.0,477.0
1Item7,5,1676462650929.9832,1676462681369.838,294.5652810502247,5.419853201470675,2847.0,409.0
1Item8,5,1676462681391.4502,1676462705039.5984,338.14219028712,6.279158462800218,2229.0,354.0
1Item9,5,1676462705064.32,1676462710271.9854,421.7928716701675,5.574157504864506,473.0,74.0
1Item10,5,1676462710291.5454,1676462719433.3245,416.9309474046796,5.1396396097712,944.0,114.0
2spl1,5,1676462828805.1555,1676462843193.9998,367.3060368032137,6.229129730460487,1489.0,197.0
2spl2,5,1676462846481.2444,1676462858658.2825,318.07987632909106,4.5906382343382575,1185.0,157.0
2Item1,5,1676462860117.4055,1676462877657.994,307.4995609329578,5.81485750619228,1715.0,260.0
2Item2,5,1676462878705.558,1676462893220.349,274.2758413380131,3.731104946516258,1420.0,198.0
2Item3,5,1676462894362.271,1676462907446.514,350.7945711644388,4.876325518695562,1271.0,174.0
2Item4,5,1676462908756.9392,1676462931562.4895,373.9168874939533,5.523631201803863,2067.0,309.0
2Item5,5,1676462932337.6655,1676462959574.1033,379.92948684738457,5.927363796777037,2490.0,321.0
2Item6,5,1676462960501.1978,1676462985991.7017,458.16680435667286,3.5547122957043737,2456.0,286.0
2Item7,5,1676462986820.1736,1676463026496.5444,369.5155169725936,4.951083883414423,3759.0,451.0
2Item8,5,1676463027442.8916,1676463069490.9204,319.00615107699895,5.610464707588554,4039.0,563.0
2Item9,5,1676463070301.917,1676463089212.9863,389.1510891640898,3.582253156815157,1938.0,217.0
2Item10,5,1676463089964.9092,1676463142783.2937,525.1740634545987,4.467055379719934,4915.0,520.0
3spl1,5,1676463224883.502,1676463229837.6606,302.23345459185083,5.389731336465799,490.0,81.0
3spl2,5,1676463229861.7988,1676463235201.4673,303.9804699416608,6.522345703280402,514.0,91.0
3Item15,5,1676463235225.7073,1676463243936.1328,236.4095775707147,5.570586354439822,778.0,166.0
3Item2,5,1676463243963.4514,1676463250379.0205,246.88035086651016,7.171049439569592,577.0,118.0
3Item5,5,1676463250404.1462,1676463254700.9265,195.42576585227567,6.435222717518337,396.0,90.0
3Item12,5,1676463254714.0918,1676463258735.2102,238.5028316976116,8.0838657750563,377.0,67.0
3Item6,5,1676463258752.574,1676463261782.6204,245.1847613878601,7.839707742664904,281.0,50.0
3Item8,5,1676463261802.8257,1676463271211.7666,261.79797953215655,5.4735657767481305,855.0,155.0
3Item7,5,1676463271238.036,1676463277534.802,227.13104982760515,6.534206608414356,580.0,120.0
3Item9,5,1676463277551.672,1676463287606.1658,376.6320440600126,4.973231407686903,968.0,135.0
3Item17,5,1676463287619.804,1676463296368.3574,288.5452955197568,6.410960922308624,837.0,140.0
3Item19,5,1676463296385.546,1676463315559.494,341.0352448913264,6.66814283161311,1840.0,255.0
3Item11,5,1676463315582.8948,1676463322381.4622,398.5744945184615,6.003786260957125,675.0,83.0
3Item4,5,1676463322405.8958,1676463327572.834,199.72343154509147,6.905455279838399,466.0,96.0
3Item13,5,1676463327596.6812,1676463330194.8257,247.47134884169265,5.558909352606841,259.0,46.0
3Item10,5,1676463330219.196,1676463334145.442,245.19722636362377,8.95766904961776,385.0,83.0
3Item14,5,1676463334163.634,1676463337426.0637,277.3175805280632,5.076514363940024,303.0,59.0
3Item3,5,1676463337446.326,1676463341091.417,245.2106431685511,8.964295399319601,344.0,81.0
3Item20,5,1676463341111.9543,1676463349280.13,220.8158878361149,7.559195886935823,781.0,163.0
3Item18,5,1676463349304.8044,1676463355493.089,229.91606067019524,5.507253490899079,567.0,105.0
1spl1,6,1679142861401.514,1679142894728.702,252.1754469438898,2.6833941939088306,1996.0,940.0
1Item1,6,1679142921461.6292,1679142958911.9011,244.41396313830225,2.734666622164428,1880.0,1082.0
1Item2,6,1679142958935.3977,1679142996352.172,268.683442178221,2.083752450107524,2020.0,1268.0
1Item3,6,1679142996365.3923,1679143073296.3718,271.18102123986733,1.9079447591046617,3823.0,1973.0
1Item4,6,1679143073324.4907,1679143118693.1458,175.0826817817886,1.734014078043234,999.0,1136.0
1Item5,6,1679143118714.198,1679143181167.111,275.285380797115,1.670945119231075,1518.0,1613.0
1Item6,6,1679143181191.567,1679143210387.6973,161.918644918018,1.970806700067824,305.0,373.0
1Item7,6,1679143210387.6973,1679143221387.6973,209.47834635292602,1.4307746658958809,0.0,48.0
2spl1,6,1679143333347.9795,1679143341799.3174,133.04558991224056,2.0245604843555998,114.0,109.0
2spl2,6,1679143344237.6616,1679143364315.2212,216.6443881838196,1.4445774208915043,457.0,240.0
2Item1,6,1679143367231.787,1679143393153.4624,187.6178913793452,1.2781809190056475,348.0,362.0
2Item2,6,1679143395110.1675,1679143413943.006,202.0597904008605,2.165424206588836,474.0,260.0
2Item3,6,1679143415397.9033,1679143440032.9863,131.216019460067,1.6524030969614418,219.0,378.0
2Item4,6,1679143441570.0872,1679143495026.6045,294.1747749914174,2.056283098066193,718.0,605.0
2Item5,6,1679143496221.522,1679143539832.257,177.71339999998418,1.6751538608280157,187.0,443.0
2Item6,6,1679143540925.7957,1679143571839.0696,185.89643734941367,1.629663182605497,83.0,299.0
2Item7,6,1679143573059.39,1679143621590.537,216.15479560811215,1.9150891347817247,148.0,253.0
2Item8,6,1679143622767.976,1679143650653.1904,209.47834635292602,1.3525915986115031,0.0,103.0
2Item9,6,1679143652185.646,1679143661331.2888,209.47834635292602,2.103736312220841,0.0,13.0
2Item10,6,1679143662603.0818,1679143679603.0818,163.86653266665672,1.8705641020103545,150.0,213.0
1spl1,7,1675687951241.504,1675687966895.372,265.58042651258006,5.6243360622280285,1471.0,248.0
1spl2,7,1675687967020.0615,1675687992314.9712,258.3207418593497,6.295877929155452,2076.0,473.0
1Item1,7,1675687992349.7175,1675687997304.639,240.154960502281,7.822318948437178,438.0,103.0
1Item2,7,1675687997324.7856,1675688003285.9504,267.8113425044153,5.925848398367372,567.0,114.0
1Item3,7,1675688003303.6892,1675688021780.9604,231.48765572949503,5.732929967694256,1597.0,295.0
1Item4,7,1675688021807.5042,1675688035828.967,217.16212220447463,5.189244259690702,1252.0,253.0
1Item5,7,1675688035854.2542,1675688051223.9226,244.20400898292093,5.506632823745084,1347.0,215.0
1Item6,7,1675688051251.4443,1675688067674.233,260.30703090158164,5.216374644129582,1453.0,251.0
1Item7,7,1675688067702.7036,1675688077804.832,229.0026081575929,5.849476724441007,901.0,171.0
1Item8,7,1675688077826.126,1675688089006.767,241.6393984313657,6.607463817376713,1020.0,187.0
1Item9,7,1675688089031.9023,1675688102209.796,234.46051327615012,4.528165860738253,1224.0,262.0
1Item10,7,1675688102234.707,1675688128091.432,332.884720574565,4.373209714999984,2367.0,365.0
2spl1,7,1675688274034.3772,1675688289139.067,383.2922081107965,5.219135374397389,1498.0,232.0
2spl2,7,1675688291731.8386,1675688311885.3645,243.3305995733664,6.894253956759342,1758.0,390.0
2Item1,7,1675688315522.5754,1675688327965.9778,202.74421900388413,5.980749472199905,1034.0,242.0
2Item2,7,1675688329736.274,1675688339437.4229,192.92654400453856,5.592462177880153,884.0,208.0
2Item3,7,1675688341084.8513,1675688355855.344,286.0319464767674,4.720879399206811,1334.0,220.0
2Item4,7,1675688357268.7512,1675688379412.7097,362.058801346052,7.801337825968432,1783.0,366.0
2Item5,7,1675688381346.1963,1675688397270.604,279.13871011235454,5.962077849748499,1513.0,238.0
2Item6,7,1675688398994.9995,1675688412630.534,298.1070213155542,6.413041555158603,1201.0,208.0
2Item7,7,1675688414170.8408,1675688444441.254,265.96353507257,5.428579699596269,2549.0,419.0
2Item8,7,1675688445824.4363,1675688466100.891,277.92346764705616,5.100786240165569,1683.0,321.0
2Item9,7,1675688468932.551,1675688485334.02,320.34669966533926,4.46874692302004,1494.0,283.0
2Item10,7,1675688487175.622,1675688506676.2705,351.5240546280032,5.624564485649348,1707.0,275.0
3spl1,7,1675688611287.204,1675688620934.2551,304.80866325364616,5.537123399344333,962.0,146.0
3Item15,7,1675688623351.8933,1675688643810.7063,277.8675003685508,6.168244069003484,1628.0,373.0
3Item2,7,1675688643836.125,1675688650447.6968,189.1492902740514,6.886472605504802,576.0,150.0
3Item5,7,1675688650471.9456,1675688656738.4556,224.26417411872407,6.53048566734874,539.0,140.0
3Item12,7,1675688656763.9475,1675688665667.0117,387.5202803510626,6.836704460888432,883.0,120.0
3Item6,7,1675688665689.7505,1675688673615.4397,210.9026532981632,6.675638013557128,758.0,150.0
3Item8,7,1675688673639.6704,1675688690672.5913,300.1759434494724,4.987233046400579,1435.0,253.0
3Item7,7,1675688690696.323,1675688699868.094,246.2262716482209,6.825070620131409,813.0,180.0
3Item9,7,1675688699883.5227,1675688722075.868,263.180498659443,5.302267230615024,1753.0,356.0
3Item17,7,1675688722100.5708,1675688739177.3794,870.5640306206458,7.794869844290008,1773.0,142.0
3Item19,7,1675688739177.3794,1675688743177.3794,403.7577251309025,4.232642407321688,382.0,45.0
1spl1,8,1675427315810.0938,1675427321971.1902,234.34180679348063,5.1835420896511,552.0,128.0
1spl2,8,1675427322125.402,1675427327358.739,199.81794059632745,7.740430432490818,436.0,139.0
1Item1,8,1675427327380.4165,1675427333916.8923,261.12395435897656,6.442636871547404,585.0,153.0
1Item2,8,1675427333955.0923,1675427340947.8044,231.37150405172403,7.8130476592548,580.0,184.0
1Item3,8,1675427340978.1753,1675427349095.832,246.6214797008533,7.511330776592503,702.0,193.0
1Item4,8,1675427349123.1536,1675427360743.0105,250.21169118792608,5.398604716950643,1027.0,274.0
1Item5,8,1675427360782.1477,1675427364447.929,201.3549823987624,7.519072044768073,321.0,96.0
1Item6,8,1675427364481.1067,1675427374799.244,279.87269772486485,5.251549928278958,945.0,201.0
1Item7,8,1675427374830.606,1675427380194.9036,287.7003215010152,7.020859516498237,493.0,109.0
1Item8,8,1675427380216.182,1675427385461.6433,301.2485011677293,6.196500131611454,471.0,119.0
1Item9,8,1675427385474.3835,1675427392126.511,387.0833060289437,5.452892158068001,622.0,132.0
1Item10,8,1675427392153.9097,1675427411849.2368,311.9966937832085,5.721656287525218,1882.0,362.0
2spl1,8,1675427472107.4016,1675427476966.9312,257.21447062212053,7.896942003417825,434.0,112.0
2spl2,8,1675427479675.053,1675427489003.3228,240.88077439904,7.946048329004561,832.0,246.0
2Item1,8,1675427489986.3118,1675427492742.268,183.94466854460748,6.70915038543158,213.0,79.0
2Item2,8,1675427493687.1743,1675427496919.888,187.7390777558972,6.816020737927655,254.0,96.0
2Item3,8,1675427497892.554,1675427503006.0117,233.588585398213,5.852361548985468,452.0,125.0
2Item4,8,1675427503793.8916,1675427510099.5378,244.9896780847163,5.699995468365806,543.0,143.0
2Item5,8,1675427511465.8533,1675427515984.572,219.8243878829972,6.109760773643512,359.0,122.0
2Item6,8,1675427516790.8682,1675427524680.2144,265.03764651346347,5.278516767585177,631.0,164.0
2Item7,8,1675427525469.6426,1675427530388.0403,260.14240968469454,6.988047083909568,444.0,120.0
2Item8,8,1675427531174.4043,1675427536415.9895,215.50709111616905,6.023824292798417,439.0,129.0
2Item9,8,1675427537781.4995,1675427542740.2122,178.84311155281563,5.297334796050937,416.0,137.0
2Item10,8,1675427543554.785,1675427552770.4956,287.0865927971135,6.9763911036204345,833.0,207.0
3spl1,8,1675427600620.9558,1675427604853.632,199.3475211699076,5.903807480753168,359.0,111.0
3spl2,8,1675427604871.6216,1675427608211.6345,195.1274842293816,6.778411072048724,279.0,87.0
3Item15,8,1675427608234.0996,1675427612877.4355,208.8716220316608,6.473004711064039,379.0,131.0
3Item2,8,1675427612904.7278,1675427616179.2112,200.0351014344429,6.730937747622519,244.0,97.0
3Item5,8,1675427616212.4382,1675427626722.035,255.44605830528383,5.513166907521074,891.0,279.0
3Item12,8,1675427626751.4956,1675427632585.4795,420.7614915584393,7.567851540516947,539.0,109.0
3Item6,8,1675427632615.4478,1675427637599.7837,197.21422736967577,6.094944966160592,422.0,136.0
3Item8,8,1675427637629.036,1675427649379.886,292.45754760639,5.186294560844464,1128.0,239.0
3Item7,8,1675427649409.8691,1675427657426.3486,222.6755712056712,5.6449979016312986,705.0,210.0
3Item9,8,1675427657451.5964,1675427664179.0105,314.32534928228847,5.996540748252159,627.0,148.0
3Item17,8,1675427664197.5554,1675427673854.7612,241.7559985542238,6.090560698084156,830.0,245.0
3Item19,8,1675427673890.4275,1675427697124.488,501.9499808585904,6.803114106963723,2215.0,428.0
3Item11,8,1675427697148.5,1675427701647.93,352.49662590495336,5.870387485344341,442.0,85.0
3Item4,8,1675427701676.3257,1675427706440.366,218.57240284655293,6.076840728267293,404.0,124.0
3Item13,8,1675427706475.2256,1675427710312.2751,209.5073229166782,8.222000283052393,336.0,93.0
3Item10,8,1675427710333.346,1675427715544.3994,264.4351420273389,8.140750274389447,439.0,140.0
3Item14,8,1675427715574.0188,1675427724294.3894,215.2733959893071,6.754123600490286,748.0,255.0
3Item3,8,1675427724294.3894,1675427729294.3894,189.4064415865436,6.358258586625068,416.0,145.0
1spl1,9,1676374882714.2883,1676374891468.1675,293.67877377906814,7.31898834378512,860.0,149.0
1spl2,9,1676374891568.5034,1676374906286.69,355.5677476775969,7.594380308745237,1464.0,230.0
1Item1,9,1676374906316.2085,1676374913392.352,282.16493008849613,8.252086436927474,678.0,117.0
1Item2,9,1676374913412.5232,1676374933164.9058,316.29573402010203,5.793942896159817,1990.0,304.0
1Item3,9,1676374933190.6594,1676374946876.5056,363.86889974964726,6.83461081590091,1398.0,185.0
1Item4,9,1676374946902.7524,1676374960304.9502,338.1552657698034,7.550052979613746,1338.0,218.0
1Item5,9,1676374960332.9856,1676374979854.7202,408.306681341819,6.458254896984333,2042.0,252.0
1Item6,9,1676374979882.3752,1676375001052.0588,354.03688907485054,6.620109728966043,2151.0,306.0
